t,lb,ts,s,userId,rc,shop,search__phrase,productId,hrts
3993,SU43-Paiment-Page,1330420417330,true,PT10022810126,200,MAF,rayonnage,8519304225180868105,2012-02-28T09:13:37.330Z
934,SU11-SearchPhrase-Page,1330420421044,true,PT5022810132,200,OIN,prullenbak,8563771665917861440,2012-02-28T09:13:41.044Z
1044,SU43-Paiment-Page,1330420421078,true,PT9022810121,200,OIN,cresta,8563771665917909762,2012-02-28T09:13:41.078Z
1115,SU61-BrowseCat2-Page,1330420421457,true,PT6022810123,200,MAF,horloge,8519304225180881819,2012-02-28T09:13:41.457Z
520,SU41-CustomerDetails-Page,1330420423808,true,PT15022810124,200,MAF,poubelle,8519304225180870174,2012-02-28T09:13:43.808Z
519,SU41-CustomerDetails-Page,1330420423821,true,PT3022810127,200,MAF,cerclage,8519304225180893617,2012-02-28T09:13:43.821Z
469,SU11-SearchPhrase-Page,1330420424523,true,PT14022810133,200,MAF,rayonnage,8519304225180868105,2012-02-28T09:13:44.523Z
346,SU42-DeliveryAndBilling-Page,1330420424817,true,PT2022810122,200,MSK,obuv,8600827866532007358,2012-02-28T09:13:44.817Z
598,SU11-SearchPhrase-Page,1330420425182,true,PT1022810135,200,MAF,ASPIRATEUR,8519304225180862779,2012-02-28T09:13:45.182Z
406,SU42-DeliveryAndBilling-Page,1330420425418,true,PT13022810121,200,OIB,ralentisseur,8563771665917884129,2012-02-28T09:13:45.418Z
1028,SU42-DeliveryAndBilling-Page,1330420425855,true,PT16022810122,200,OIN,foam,8563771665917912720,2012-02-28T09:13:45.855Z
398,SU01-HomePage-Page,1330420427386,true,PT12022810134,200,MAF,scotch,8563771665917886241,2012-02-28T09:13:47.386Z
272,SU01-HomePage-Page,1330420427737,true,PT4022810136,200,MAF,sel,PRODUCT_ID_NOT_FOUND,2012-02-28T09:13:47.737Z
584,SU42-DeliveryAndBilling-Page,1330420430767,true,PT8022810125,200,MAF,potence,8519304225180846470,2012-02-28T09:13:50.767Z
630,SU42-DeliveryAndBilling-Page,1330420431514,true,PT11022810127,200,MAF,sac poubelle,8519304225180867536,2012-02-28T09:13:51.514Z
260,SU01-HomePage-Page,1330420433638,true,PT6022810134,200,MAF,bidon,8519304225180881819,2012-02-28T09:13:53.638Z
780,SU42-DeliveryAndBilling-Page,1330420433715,true,PT15022810124,200,MAF,poubelle,8519304225180870174,2012-02-28T09:13:53.715Z
792,SU12b-PickProduct-Page,1330420434075,true,PT14022810133,200,MAF,rayonnage,8519304225180868105,2012-02-28T09:13:54.075Z
818,SU42-DeliveryAndBilling-Page,1330420434796,true,PT3022810127,200,MAF,cerclage,8519304225180893617,2012-02-28T09:13:54.796Z
875,SU12b-PickProduct-Page,1330420434816,true,PT1022810135,200,MAF,ASPIRATEUR,8519304225180862779,2012-02-28T09:13:54.816Z
2989,SU12b-PickProduct-Page,1330420432800,true,PT5022810132,200,OIN,prullenbak,8563771665917861440,2012-02-28T09:13:52.800Z
1100,SU43-Paiment-Page,1330420434834,true,PT2022810122,200,MSK,obuv,8600827866532007358,2012-02-28T09:13:54.834Z
4727,SU31-AddToCart-Page,1330420431312,true,PT7022810131,200,KEY,Grit Bins,8660117787514682443,2012-02-28T09:13:51.312Z
361,SU11-SearchPhrase-Page,1330420436356,true,PT4022810136,200,MAF,sel,8519304225180889914,2012-02-28T09:13:56.356Z
1618,SU43-Paiment-Page,1330420436304,true,PT13022810121,200,OIB,ralentisseur,8563771665917884129,2012-02-28T09:13:56.304Z
872,SU11-SearchPhrase-Page,1330420437625,true,PT12022810134,200,MAF,scotch,8519304225180888152,2012-02-28T09:13:57.625Z
2550,SU43-Paiment-Page,1330420436481,true,PT16022810122,200,OIN,foam,8563771665917912720,2012-02-28T09:13:56.481Z
1446,SU43-Paiment-Page,1330420440823,true,PT8022810125,200,MAF,potence,8519304225180846470,2012-02-28T09:14:00.823Z
1256,SU61-BrowseCat2-Page,1330420441116,true,PT9022810121,200,OIN,cresta,8563771665917909762,2012-02-28T09:14:01.116Z
1616,SU43-Paiment-Page,1330420441201,true,PT11022810127,200,MAF,sac poubelle,8519304225180867536,2012-02-28T09:14:01.201Z
830,SU43-Paiment-Page,1330420443232,true,PT15022810124,200,MAF,poubelle,8519304225180870174,2012-02-28T09:14:03.232Z
536,SU31-AddToCart-Page,1330420443986,true,PT1022810135,200,MAF,ASPIRATEUR,8519304225180862779,2012-02-28T09:14:03.986Z
772,SU61-BrowseCat2-Page,1330420443964,true,PT10022810126,200,MAF,rayonnage,8519304225180868105,2012-02-28T09:14:03.964Z
569,SU11-SearchPhrase-Page,1330420444194,true,PT6022810134,200,MAF,bidon,8519304225180842035,2012-02-28T09:14:04.194Z
1497,SU43-Paiment-Page,1330420444394,true,PT3022810127,200,MAF,cerclage,8519304225180893617,2012-02-28T09:14:04.394Z
567,SU31-AddToCart-Page,1330420445626,true,PT14022810133,200,MAF,rayonnage,8519304225180868105,2012-02-28T09:14:05.626Z
931,SU12b-PickProduct-Page,1330420445542,true,PT4022810136,200,MAF,sel,8519304225180889914,2012-02-28T09:14:05.542Z
786,SU32-GoToCart-Page,1330420447067,true,PT7022810131,200,KEY,Grit Bins,8660117787514682443,2012-02-28T09:14:07.067Z
1233,SU31-AddToCart-Page,1330420448163,true,PT5022810132,200,OIN,prullenbak,8563771665917861440,2012-02-28T09:14:08.163Z
872,SU12b-PickProduct-Page,1330420449799,true,PT12022810134,200,MAF,scotch,8519304225180888152,2012-02-28T09:14:09.799Z
342,SU01-HomePage-Page,1330420452304,true,PT9022810145,200,MAF,casque,8563771665917909762,2012-02-28T09:14:12.304Z
260,SU01-HomePage-Page,1330420454086,true,PT10022810141,200,WDK,47508,8519304225180868105,2012-02-28T09:14:14.086Z
740,SU31-AddToCart-Page,1330420454590,true,PT4022810136,200,MAF,sel,8519304225180889914,2012-02-28T09:14:14.590Z
677,SU12b-PickProduct-Page,1330420455415,true,PT6022810134,200,MAF,bidon,8519304225180842035,2012-02-28T09:14:15.415Z
887,SU32-GoToCart-Page,1330420456063,true,PT14022810133,200,MAF,rayonnage,8519304225180868105,2012-02-28T09:14:16.063Z
895,SU32-GoToCart-Page,1330420456171,true,PT1022810135,200,MAF,ASPIRATEUR,8519304225180862779,2012-02-28T09:14:16.171Z
556,SU41-CustomerDetails-Page,1330420457028,true,PT7022810131,200,KEY,Grit Bins,8660117787514682443,2012-02-28T09:14:17.028Z
1081,SU61-BrowseCat2-Page,1330420457039,true,PT2022810122,200,MSK,obuv,8600827866532007358,2012-02-28T09:14:17.039Z
632,SU61-BrowseCat2-Page,1330420460092,true,PT13022810121,200,OIB,ralentisseur,8563771665917884129,2012-02-28T09:14:20.092Z
904,SU31-AddToCart-Page,1330420460141,true,PT12022810134,200,MAF,scotch,8519304225180888152,2012-02-28T09:14:20.141Z
979,SU61-BrowseCat2-Page,1330420460126,true,PT16022810122,200,OIN,foam,8563771665917912720,2012-02-28T09:14:20.126Z
1805,SU32-GoToCart-Page,1330420459329,true,PT5022810132,200,OIN,prullenbak,8563771665917861440,2012-02-28T09:14:19.329Z
578,SU61-BrowseCat2-Page,1330420463270,true,PT8022810125,200,MAF,potence,8519304225180846470,2012-02-28T09:14:23.270Z
882,SU11-SearchPhrase-Page,1330420463111,true,PT9022810145,200,MAF,casque,8519304225180889557,2012-02-28T09:14:23.111Z
559,SU61-BrowseCat2-Page,1330420463790,true,PT15022810124,200,MAF,poubelle,8519304225180870174,2012-02-28T09:14:23.790Z
737,SU61-BrowseCat2-Page,1330420463983,true,PT11022810127,200,MAF,sac poubelle,8519304225180867536,2012-02-28T09:14:23.983Z
1744,SU11-SearchPhrase-Page,1330420463532,true,PT10022810141,200,WDK,47508,8519304225180868105,2012-02-28T09:14:23.532Z
517,SU31-AddToCart-Page,1330420465497,true,PT6022810134,200,MAF,bidon,8519304225180842035,2012-02-28T09:14:25.497Z
1019,SU32-GoToCart-Page,1330420465112,true,PT4022810136,200,MAF,sel,8519304225180889914,2012-02-28T09:14:25.112Z
505,SU41-CustomerDetails-Page,1330420466099,true,PT1022810135,200,MAF,ASPIRATEUR,8519304225180862779,2012-02-28T09:14:26.099Z
658,SU42-DeliveryAndBilling-Page,1330420466637,true,PT7022810131,200,KEY,Grit Bins,8660117787514682443,2012-02-28T09:14:26.637Z
521,SU41-CustomerDetails-Page,1330420467786,true,PT14022810133,200,MAF,rayonnage,8519304225180868105,2012-02-28T09:14:27.786Z
759,SU61-BrowseCat2-Page,1330420468573,true,PT3022810127,200,MAF,cerclage,8519304225180893617,2012-02-28T09:14:28.573Z
271,SU01-HomePage-Page,1330420469455,true,PT2022810147,200,MAF,sachet,8600827866532007358,2012-02-28T09:14:29.455Z
224,SU01-HomePage-Page,1330420470042,true,PT13022810142,200,KEY,ladder,8563771665917884129,2012-02-28T09:14:30.042Z
1278,SU32-GoToCart-Page,1330420471556,true,PT12022810134,200,MAF,scotch,8519304225180888152,2012-02-28T09:14:31.556Z
201,SU01-HomePage-Page,1330420472797,true,PT16022810141,200,FAB,porte badge,8563771665917912720,2012-02-28T09:14:32.797Z
287,SU01-HomePage-Page,1330420473008,true,PT8022810146,200,MAF,derouleur,8519304225180846470,2012-02-28T09:14:33.008Z
1077,SU41-CustomerDetails-Page,1330420472820,true,PT5022810132,200,OIN,prullenbak,8563771665917861440,2012-02-28T09:14:32.820Z
299,SU01-HomePage-Page,1330420473679,true,PT15022810142,200,OIB,table,8519304225180870174,2012-02-28T09:14:33.679Z
183,SU01-HomePage-Page,1330420474358,true,PT11022810141,200,KIE,heater,8519304225180867536,2012-02-28T09:14:34.358Z
1860,SU12b-PickProduct-Page,1330420473918,true,PT9022810145,200,MAF,casque,8519304225180889557,2012-02-28T09:14:33.918Z
1164,SU12b-PickProduct-Page,1330420474678,true,PT10022810141,200,WDK,47508,8519304225180868105,2012-02-28T09:14:34.678Z
1753,SU43-Paiment-Page,1330420475230,true,PT7022810131,200,KEY,Grit Bins,8660117787514682443,2012-02-28T09:14:35.230Z
551,SU41-CustomerDetails-Page,1330420476660,true,PT4022810136,200,MAF,sel,8519304225180889914,2012-02-28T09:14:36.660Z
634,SU42-DeliveryAndBilling-Page,1330420476974,true,PT1022810135,200,MAF,ASPIRATEUR,8519304225180862779,2012-02-28T09:14:36.974Z
1955,SU32-GoToCart-Page,1330420475910,true,PT6022810134,200,MAF,bidon,8519304225180842035,2012-02-28T09:14:35.910Z
304,SU01-HomePage-Page,1330420478356,true,PT3022810148,200,MAF,signalisation,8519304225180893617,2012-02-28T09:14:38.356Z
685,SU42-DeliveryAndBilling-Page,1330420478559,true,PT14022810133,200,MAF,rayonnage,8519304225180868105,2012-02-28T09:14:38.559Z
663,SU11-SearchPhrase-Page,1330420479055,true,PT2022810147,200,MAF,sachet,8519304225180888191,2012-02-28T09:14:39.055Z
641,SU11-SearchPhrase-Page,1330420479893,true,PT13022810142,200,KEY,ladder,8660117787514677053,2012-02-28T09:14:39.893Z
1182,SU11-SearchPhrase-Page,1330420481898,true,PT8022810146,200,MAF,derouleur,8519304225180847160,2012-02-28T09:14:41.898Z
756,SU11-SearchPhrase-Page,1330420482676,true,PT16022810141,200,FAB,porte badge,8563771665917911579,2012-02-28T09:14:42.676Z
661,SU41-CustomerDetails-Page,1330420483266,true,PT12022810134,200,MAF,scotch,8519304225180888152,2012-02-28T09:14:43.266Z
1074,SU42-DeliveryAndBilling-Page,1330420483887,true,PT5022810132,200,OIN,prullenbak,8563771665917861440,2012-02-28T09:14:43.887Z
165,SU11-SearchPhrase-Page,1330420484815,true,PT15022810142,200,OIB,table,8563771665917878571,2012-02-28T09:14:44.815Z
532,SU31-AddToCart-Page,1330420485284,true,PT10022810141,200,WDK,47508,8519304225180868105,2012-02-28T09:14:45.284Z
325,SU11-SearchPhrase-Page,1330420485729,true,PT11022810141,200,KIE,heater,8660117787514671993,2012-02-28T09:14:45.729Z
471,SU41-CustomerDetails-Page,1330420486942,true,PT6022810134,200,MAF,bidon,8519304225180842035,2012-02-28T09:14:46.942Z
673,SU42-DeliveryAndBilling-Page,1330420487434,true,PT4022810136,200,MAF,sel,8519304225180889914,2012-02-28T09:14:47.434Z
990,SU31-AddToCart-Page,1330420488131,true,PT9022810145,200,MAF,casque,8519304225180889557,2012-02-28T09:14:48.131Z
566,SU11-SearchPhrase-Page,1330420489443,true,PT3022810148,200,MAF,signalisation,8519304225180875172,2012-02-28T09:14:49.443Z
1792,SU43-Paiment-Page,1330420488374,true,PT1022810135,200,MAF,ASPIRATEUR,8519304225180862779,2012-02-28T09:14:48.374Z
759,SU12b-PickProduct-Page,1330420490360,true,PT2022810147,200,MAF,sachet,8519304225180888191,2012-02-28T09:14:50.360Z
1432,SU43-Paiment-Page,1330420490334,true,PT14022810133,200,MAF,rayonnage,8519304225180868105,2012-02-28T09:14:50.334Z
1295,SU12b-PickProduct-Page,1330420492452,true,PT16022810141,200,FAB,porte badge,8563771665917911579,2012-02-28T09:14:52.452Z
4092,SU12b-PickProduct-Page,1330420489830,true,PT13022810142,200,KEY,ladder,8660117787514677053,2012-02-28T09:14:49.830Z
952,SU12b-PickProduct-Page,1330420494157,true,PT8022810146,200,MAF,derouleur,8519304225180847160,2012-02-28T09:14:54.157Z
946,SU42-DeliveryAndBilling-Page,1330420494658,true,PT12022810134,200,MAF,scotch,8519304225180888152,2012-02-28T09:14:54.658Z
456,SU12b-PickProduct-Page,1330420495314,true,PT15022810142,200,OIB,table,8563771665917878571,2012-02-28T09:14:55.314Z
805,SU32-GoToCart-Page,1330420495180,true,PT10022810141,200,WDK,47508,8519304225180868105,2012-02-28T09:14:55.180Z
1821,SU43-Paiment-Page,1330420496029,true,PT5022810132,200,OIN,prullenbak,8563771665917861440,2012-02-28T09:14:56.029Z
1655,SU43-Paiment-Page,1330420496867,true,PT4022810136,200,MAF,sel,8519304225180889914,2012-02-28T09:14:56.867Z
1135,SU32-GoToCart-Page,1330420497593,true,PT9022810145,200,MAF,casque,8519304225180889557,2012-02-28T09:14:57.593Z
3266,SU12b-PickProduct-Page,1330420495515,true,PT11022810141,200,KIE,heater,8660117787514671993,2012-02-28T09:14:55.515Z
552,SU42-DeliveryAndBilling-Page,1330420498441,true,PT6022810134,200,MAF,bidon,8519304225180842035,2012-02-28T09:14:58.441Z
608,SU61-BrowseCat2-Page,1330420500289,true,PT7022810131,200,KEY,Grit Bins,8660117787514682443,2012-02-28T09:15:00.289Z
631,SU31-AddToCart-Page,1330420501827,true,PT2022810147,200,MAF,sachet,8519304225180888191,2012-02-28T09:15:01.827Z
1986,SU12b-PickProduct-Page,1330420500913,true,PT3022810148,200,MAF,signalisation,8519304225180875172,2012-02-28T09:15:00.913Z
509,SU31-AddToCart-Page,1330420504327,true,PT16022810141,200,FAB,porte badge,8563771665917911579,2012-02-28T09:15:04.327Z
1672,SU31-AddToCart-Page,1330420505449,true,PT13022810142,200,KEY,ladder,8660117787514677053,2012-02-28T09:15:05.449Z
1039,SU31-AddToCart-Page,1330420506676,true,PT8022810146,200,MAF,derouleur,8519304225180847160,2012-02-28T09:15:06.676Z
1404,SU31-AddToCart-Page,1330420506379,true,PT15022810142,200,OIB,table,8563771665917878571,2012-02-28T09:15:06.379Z
2285,SU43-Paiment-Page,1330420505940,true,PT12022810134,200,MAF,scotch,8519304225180888152,2012-02-28T09:15:05.940Z
523,SU41-CustomerDetails-Page,1330420507951,true,PT10022810141,200,WDK,47508,8519304225180868105,2012-02-28T09:15:07.951Z
1430,SU43-Paiment-Page,1330420507793,true,PT6022810134,200,MAF,bidon,8519304225180842035,2012-02-28T09:15:07.793Z
333,SU61-BrowseCat2-Page,1330420508986,true,PT11022810141,200,KIE,heater,8660117787514671993,2012-02-28T09:15:08.986Z
614,SU41-CustomerDetails-Page,1330420508786,true,PT9022810145,200,MAF,casque,8519304225180889557,2012-02-28T09:15:08.786Z
521,SU01-HomePage-Page,1330420510588,true,PT7022810152,200,OIN,garderobe,8660117787514682443,2012-02-28T09:15:10.588Z
836,SU31-AddToCart-Page,1330420511369,true,PT3022810148,200,MAF,signalisation,8519304225180875172,2012-02-28T09:15:11.369Z
899,SU61-BrowseCat2-Page,1330420512857,true,PT14022810133,200,MAF,rayonnage,8519304225180868105,2012-02-28T09:15:12.857Z
743,SU61-BrowseCat2-Page,1330420513937,true,PT1022810135,200,MAF,ASPIRATEUR,8519304225180862779,2012-02-28T09:15:13.937Z
1667,SU32-GoToCart-Page,1330420513028,true,PT2022810147,200,MAF,sachet,8519304225180888191,2012-02-28T09:15:13.028Z
517,SU32-GoToCart-Page,1330420514258,true,PT16022810141,200,FAB,porte badge,8563771665917911579,2012-02-28T09:15:14.258Z
775,SU61-BrowseCat2-Page,1330420514027,true,PT5022810132,200,OIN,prullenbak,8563771665917861440,2012-02-28T09:15:14.027Z
833,SU42-DeliveryAndBilling-Page,1330420517158,true,PT10022810141,200,WDK,47508,8519304225180868105,2012-02-28T09:15:17.158Z
1053,SU32-GoToCart-Page,1330420516997,true,PT13022810142,200,KEY,ladder,8660117787514677053,2012-02-28T09:15:16.997Z
776,SU61-BrowseCat2-Page,1330420517553,true,PT4022810136,200,MAF,sel,8519304225180889914,2012-02-28T09:15:17.553Z
592,SU32-GoToCart-Page,1330420518308,true,PT15022810142,200,OIB,table,8563771665917878571,2012-02-28T09:15:18.308Z
494,SU01-HomePage-Page,1330420519022,true,PT11022810151,200,OIN,bakkenkast,8660117787514671993,2012-02-28T09:15:19.022Z
1162,SU42-DeliveryAndBilling-Page,1330420519629,true,PT9022810145,200,MAF,casque,8519304225180889557,2012-02-28T09:15:19.629Z
1543,SU32-GoToCart-Page,1330420519969,true,PT8022810146,200,MAF,derouleur,8519304225180847160,2012-02-28T09:15:19.969Z
646,SU11-SearchPhrase-Page,1330420521410,true,PT7022810152,200,OIN,garderobe,8563771665917847513,2012-02-28T09:15:21.410Z
290,SU01-HomePage-Page,1330420523327,true,PT14022810151,200,OIB,urne,8519304225180868105,2012-02-28T09:15:23.327Z
284,SU01-HomePage-Page,1330420523414,true,PT1022810156,200,MAF,horloge,8519304225180862779,2012-02-28T09:15:23.414Z
1249,SU32-GoToCart-Page,1330420522646,true,PT3022810148,200,MAF,signalisation,8519304225180875172,2012-02-28T09:15:22.646Z
314,SU41-CustomerDetails-Page,1330420524640,true,PT16022810141,200,FAB,porte badge,8563771665917911579,2012-02-28T09:15:24.640Z
239,SU01-HomePage-Page,1330420526101,true,PT5022810152,200,MSK,skrine,8563771665917861440,2012-02-28T09:15:26.101Z
609,SU41-CustomerDetails-Page,1330420525836,true,PT2022810147,200,MAF,sachet,8519304225180888191,2012-02-28T09:15:25.836Z
208,SU41-CustomerDetails-Page,1330420527891,true,PT15022810142,200,OIB,table,8563771665917878571,2012-02-28T09:15:27.891Z
454,SU41-CustomerDetails-Page,1330420527922,true,PT13022810142,200,KEY,ladder,8660117787514677053,2012-02-28T09:15:27.922Z
276,SU01-HomePage-Page,1330420529457,true,PT4022810157,200,MAF,affichage,8519304225180889914,2012-02-28T09:15:29.457Z
1503,SU43-Paiment-Page,1330420528887,true,PT10022810141,200,WDK,47508,8519304225180868105,2012-02-28T09:15:28.887Z
728,SU11-SearchPhrase-Page,1330420530508,true,PT11022810151,200,OIN,bakkenkast,8563771665917839551,2012-02-28T09:15:30.508Z
666,SU61-BrowseCat2-Page,1330420530690,true,PT6022810134,200,MAF,bidon,8519304225180842035,2012-02-28T09:15:30.690Z
1046,SU61-BrowseCat2-Page,1330420531272,true,PT12022810134,200,MAF,scotch,8519304225180888152,2012-02-28T09:15:31.272Z
1284,SU12b-PickProduct-Page,1330420531193,true,PT7022810152,200,OIN,garderobe,8563771665917847513,2012-02-28T09:15:31.193Z
1199,SU43-Paiment-Page,1330420531565,true,PT9022810145,200,MAF,casque,8519304225180889557,2012-02-28T09:15:31.565Z
613,SU41-CustomerDetails-Page,1330420532686,true,PT3022810148,200,MAF,signalisation,8519304225180875172,2012-02-28T09:15:32.686Z
532,SU11-SearchPhrase-Page,1330420532793,true,PT1022810156,200,MAF,horloge,8519304225180887959,2012-02-28T09:15:32.793Z
1330,SU11-SearchPhrase-Page,1330420532879,true,PT14022810151,200,OIB,urne,8563771665917892462,2012-02-28T09:15:32.879Z
345,SU42-DeliveryAndBilling-Page,1330420535586,true,PT16022810141,200,FAB,porte badge,8563771665917911579,2012-02-28T09:15:35.586Z
791,SU41-CustomerDetails-Page,1330420535316,true,PT8022810146,200,MAF,derouleur,8519304225180847160,2012-02-28T09:15:35.316Z
137,SU11-SearchPhrase-Page,1330420536237,true,PT5022810152,200,MSK,skrine,8600827866532011269,2012-02-28T09:15:36.237Z
618,SU42-DeliveryAndBilling-Page,1330420535854,true,PT2022810147,200,MAF,sachet,8519304225180888191,2012-02-28T09:15:35.854Z
638,SU42-DeliveryAndBilling-Page,1330420538335,true,PT13022810142,200,KEY,ladder,8660117787514677053,2012-02-28T09:15:38.335Z
246,SU42-DeliveryAndBilling-Page,1330420538765,true,PT15022810142,200,OIB,table,8563771665917878571,2012-02-28T09:15:38.765Z
891,SU11-SearchPhrase-Page,1330420540802,true,PT4022810157,200,MAF,affichage,8519304225180833485,2012-02-28T09:15:40.802Z
277,SU01-HomePage-Page,1330420541684,true,PT6022810155,200,MAF,verrou,8519304225180842035,2012-02-28T09:15:41.684Z
2073,SU12b-PickProduct-Page,1330420540756,true,PT11022810151,200,OIN,bakkenkast,8563771665917839551,2012-02-28T09:15:40.756Z
1082,SU42-DeliveryAndBilling-Page,1330420542462,true,PT3022810148,200,MAF,signalisation,8519304225180875172,2012-02-28T09:15:42.462Z
378,SU01-HomePage-Page,1330420543804,true,PT12022810155,200,MAF,pelle,8519304225180888152,2012-02-28T09:15:43.804Z
922,SU12b-PickProduct-Page,1330420543492,true,PT14022810151,200,OIB,urne,8563771665917892462,2012-02-28T09:15:43.492Z
1701,SU31-AddToCart-Page,1330420543621,true,PT7022810152,200,OIN,garderobe,8563771665917847513,2012-02-28T09:15:43.621Z
2086,SU12b-PickProduct-Page,1330420544656,true,PT1022810156,200,MAF,horloge,8519304225180887959,2012-02-28T09:15:44.656Z
1318,SU43-Paiment-Page,1330420546458,true,PT16022810141,200,FAB,porte badge,8563771665917911579,2012-02-28T09:15:46.458Z
832,SU42-DeliveryAndBilling-Page,1330420547417,true,PT8022810146,200,MAF,derouleur,8519304225180847160,2012-02-28T09:15:47.417Z
