t,lb,ts,s,userId,rc,shop,search__phrase,productId
801,SU32-GoToCart-Page,1330418822383,true,PT1022809462,200,WSW,skap,8482248024566680818
1747,SU11-SearchPhrase-Page,1330418822124,true,PT3022809473,200,KEY,Grit Bins,8660117787514689069
3891,SU12b-PickProduct-Page,1330418820616,true,PT2022809462,200,MRU,<EOF>,8645295307269003317
4467,SU12b-PickProduct-Page,1330418820097,true,PT4022809462,200,FAB,goulotte,8563771665917882741
553,SU41-CustomerDetails-Page,1330418824542,true,PT1022809462,200,WSW,skap,8482248024566680818
681,SU31-AddToCart-Page,1330418824750,true,PT4022809462,200,FAB,goulotte,8563771665917882741
535,SU31-AddToCart-Page,1330418826840,true,PT2022809462,200,MRU,<EOF>,8645295307269003317
515,SU32-GoToCart-Page,1330418827440,true,PT4022809462,200,FAB,goulotte,8563771665917882741
535,SU32-GoToCart-Page,1330418828064,true,PT2022809462,200,MRU,<EOF>,8645295307269003317
605,SU42-DeliveryAndBilling-Page,1330418828244,true,PT1022809462,200,WSW,skap,8482248024566680818
180,SU41-CustomerDetails-Page,1330418828700,true,PT4022809462,200,FAB,goulotte,8563771665917882741
302,SU42-DeliveryAndBilling-Page,1330418829019,true,PT4022809462,200,FAB,goulotte,8563771665917882741
313,SU41-CustomerDetails-Page,1330418829834,true,PT2022809462,200,MRU,<EOF>,8645295307269003317
1048,SU43-Paiment-Page,1330418829419,true,PT1022809462,200,WSW,skap,8482248024566680818
1057,SU43-Paiment-Page,1330418829533,true,PT4022809462,200,FAB,goulotte,8563771665917882741
6000,SU12b-PickProduct-Page,1330418825364,true,PT3022809473,200,KEY,Grit Bins,8660117787514689069
20,SU42-DeliveryAndBilling-Page,1330418831640,true,PT2022809462,200,MRU,<EOF>,8645295307269003317
742,SU43-Paiment-Page,1330418832440,true,PT2022809462,200,MRU,<EOF>,8645295307269003317
895,SU61-BrowseCat2-Page,1330418832413,true,PT1022809462,200,WSW,skap,8482248024566680818
203,SU01-HomePage-Page,1330418833691,true,PT1022809473,200,KIE,thermometers,8482248024566680818
324,SU01-HomePage-Page,1330418834451,true,PT2022809473,200,MAF,enrouleur,8645295307269003317
645,SU11-SearchPhrase-Page,1330418835034,true,PT2022809473,200,MAF,enrouleur,8519304225180891718
447,SU11-SearchPhrase-Page,1330418835275,true,PT1022809473,200,KIE,thermometers,8660117787514672678
3929,SU31-AddToCart-Page,1330418831982,true,PT3022809473,200,KEY,Grit Bins,8660117787514689069
798,SU61-BrowseCat2-Page,1330418836098,true,PT4022809462,200,FAB,goulotte,8563771665917882741
744,SU32-GoToCart-Page,1330418836417,true,PT3022809473,200,KEY,Grit Bins,8660117787514689069
1769,SU12b-PickProduct-Page,1330418835766,true,PT2022809473,200,MAF,enrouleur,8519304225180891718
363,SU01-HomePage-Page,1330418837410,true,PT4022809474,200,MCZ,133040,8563771665917882741
198,SU11-SearchPhrase-Page,1330418838038,true,PT4022809474,200,MCZ,133040,8563771665917882741
2020,SU12b-PickProduct-Page,1330418837418,true,PT1022809473,200,KIE,thermometers,8660117787514672678
666,SU41-CustomerDetails-Page,1330418838807,true,PT3022809473,200,KEY,Grit Bins,8660117787514689069
1173,SU12b-PickProduct-Page,1330418838786,true,PT4022809474,200,MCZ,133040,8563771665917882741
622,SU31-AddToCart-Page,1330418839550,true,PT2022809473,200,MAF,enrouleur,8519304225180891718
705,SU42-DeliveryAndBilling-Page,1330418840385,true,PT3022809473,200,KEY,Grit Bins,8660117787514689069
757,SU31-AddToCart-Page,1330418840480,true,PT4022809474,200,MCZ,133040,8563771665917882741
587,SU61-BrowseCat2-Page,1330418841222,true,PT1022809473,200,KIE,thermometers,8660117787514672678
749,SU32-GoToCart-Page,1330418841193,true,PT2022809473,200,MAF,enrouleur,8519304225180891718
1061,SU41-CustomerDetails-Page,1330418842078,true,PT2022809473,200,MAF,enrouleur,8519304225180891718
902,SU01-HomePage-Page,1330418842256,true,PT1022809474,200,MHU,t?k?r,8660117787514672678
625,SU42-DeliveryAndBilling-Page,1330418843778,true,PT2022809473,200,MAF,enrouleur,8519304225180891718
432,SU32-GoToCart-Page,1330418844070,true,PT4022809474,200,MCZ,133040,8563771665917882741
1595,SU43-Paiment-Page,1330418843130,true,PT3022809473,200,KEY,Grit Bins,8660117787514689069
291,SU11-SearchPhrase-Page,1330418845382,true,PT1022809474,200,MHU,t?k?r,8600827866532002946
1630,SU43-Paiment-Page,1330418846236,true,PT2022809473,200,MAF,enrouleur,8519304225180891718
223,SU41-CustomerDetails-Page,1330418848034,true,PT4022809474,200,MCZ,133040,8563771665917882741
1408,SU12b-PickProduct-Page,1330418847106,true,PT1022809474,200,MHU,t?k?r,8600827866532002946
537,SU61-BrowseCat2-Page,1330418848099,true,PT3022809473,200,KEY,Grit Bins,8660117787514689069
260,SU01-HomePage-Page,1330418848741,true,PT3022809474,200,MPL,880019,8660117787514689069
592,SU31-AddToCart-Page,1330418848851,true,PT1022809474,200,MHU,t?k?r,8600827866532002946
1628,SU11-SearchPhrase-Page,1330418849375,true,PT3022809474,200,MPL,880019,8660117787514689069
327,SU42-DeliveryAndBilling-Page,1330418850691,true,PT4022809474,200,MCZ,133040,8563771665917882741
718,SU61-BrowseCat2-Page,1330418850975,true,PT2022809473,200,MAF,enrouleur,8519304225180891718
1138,SU43-Paiment-Page,1330418851057,true,PT4022809474,200,MCZ,133040,8563771665917882741
455,SU32-GoToCart-Page,1330418852013,true,PT1022809474,200,MHU,t?k?r,8600827866532002946
521,SU12b-PickProduct-Page,1330418852560,true,PT3022809474,200,MPL,880019,8660117787514689069
238,SU41-CustomerDetails-Page,1330418853496,true,PT1022809474,200,MHU,t?k?r,8600827866532002946
261,SU01-HomePage-Page,1330418854283,true,PT2022809474,200,MSK,bundy,8519304225180891718
940,SU42-DeliveryAndBilling-Page,1330418853854,true,PT1022809474,200,MHU,t?k?r,8600827866532002946
285,SU31-AddToCart-Page,1330418854836,true,PT3022809474,200,MPL,880019,8660117787514689069
185,SU32-GoToCart-Page,1330418855594,true,PT3022809474,200,MPL,880019,8660117787514689069
479,SU11-SearchPhrase-Page,1330418855629,true,PT2022809474,200,MSK,bundy,8600827866532024106
53,SU41-CustomerDetails-Page,1330418857881,true,PT3022809474,200,MPL,880019,8660117787514689069
1376,SU43-Paiment-Page,1330418856948,true,PT1022809474,200,MHU,t?k?r,8600827866532002946
1077,SU61-BrowseCat2-Page,1330418858694,true,PT4022809474,200,MCZ,133040,8563771665917882741
938,SU12b-PickProduct-Page,1330418858938,true,PT2022809474,200,MSK,bundy,8600827866532024106
31,SU42-DeliveryAndBilling-Page,1330418860258,true,PT3022809474,200,MPL,880019,8660117787514689069
261,SU01-HomePage-Page,1330418860525,true,PT4022809472,200,OIB,table,8563771665917882741
613,SU31-AddToCart-Page,1330418861199,true,PT2022809474,200,MSK,bundy,8600827866532024106
905,SU11-SearchPhrase-Page,1330418861172,true,PT4022809472,200,OIB,table,8563771665917865347
934,SU43-Paiment-Page,1330418862460,true,PT3022809474,200,MPL,880019,8660117787514689069
1162,SU61-BrowseCat2-Page,1330418862543,true,PT1022809474,200,MHU,t?k?r,8600827866532002946
1668,SU12b-PickProduct-Page,1330418862962,true,PT4022809472,200,OIB,table,8563771665917865347
441,SU32-GoToCart-Page,1330418864274,true,PT2022809474,200,MSK,bundy,8600827866532024106
441,SU01-HomePage-Page,1330418865072,true,PT1022809473,200,OID,Abdecken,8600827866532002946
1872,SU61-BrowseCat2-Page,1330418864421,true,PT3022809474,200,MPL,880019,8660117787514689069
216,SU41-CustomerDetails-Page,1330418866275,true,PT2022809474,200,MSK,bundy,8600827866532024106
414,SU11-SearchPhrase-Page,1330418866181,true,PT1022809473,200,OID,Abdecken,8563771665917881142
899,SU31-AddToCart-Page,1330418865715,true,PT4022809472,200,OIB,table,8563771665917865347
539,SU32-GoToCart-Page,1330418866642,true,PT4022809472,200,OIB,table,8563771665917865347
498,SU01-HomePage-Page,1330418866896,true,PT3022809473,200,OIN,ordner,8660117787514689069
1674,SU12b-PickProduct-Page,1330418866780,true,PT1022809473,200,OID,Abdecken,8563771665917881142
185,SU41-CustomerDetails-Page,1330418868811,true,PT4022809472,200,OIB,table,8563771665917865347
1018,SU42-DeliveryAndBilling-Page,1330418868084,true,PT2022809474,200,MSK,bundy,8600827866532024106
2144,SU11-SearchPhrase-Page,1330418868004,true,PT3022809473,200,OIN,ordner,8563771665917896358
1281,SU31-AddToCart-Page,1330418869718,true,PT1022809473,200,OID,Abdecken,8563771665917881142
318,SU42-DeliveryAndBilling-Page,1330418870944,true,PT4022809472,200,OIB,table,8563771665917865347
1134,SU43-Paiment-Page,1330418871207,true,PT2022809474,200,MSK,bundy,8600827866532024106
436,SU32-GoToCart-Page,1330418872121,true,PT1022809473,200,OID,Abdecken,8563771665917881142
177,SU41-CustomerDetails-Page,1330418873432,true,PT1022809473,200,OID,Abdecken,8563771665917881142
320,SU42-DeliveryAndBilling-Page,1330418873884,true,PT1022809473,200,OID,Abdecken,8563771665917881142
1144,SU43-Paiment-Page,1330418873794,true,PT4022809472,200,OIB,table,8563771665917865347
4558,SU12b-PickProduct-Page,1330418870981,true,PT3022809473,200,OIN,ordner,8563771665917896358
710,SU61-BrowseCat2-Page,1330418876354,true,PT4022809472,200,OIB,table,8563771665917865347
1110,SU43-Paiment-Page,1330418876508,true,PT1022809473,200,OID,Abdecken,8563771665917881142
285,SU01-HomePage-Page,1330418877705,true,PT4022809473,200,WDK,49977,8563771665917865347
1306,SU31-AddToCart-Page,1330418876955,true,PT3022809473,200,OIN,ordner,8563771665917896358
986,SU61-BrowseCat2-Page,1330418877787,true,PT2022809474,200,MSK,bundy,8600827866532024106
1318,SU32-GoToCart-Page,1330418878755,true,PT3022809473,200,OIN,ordner,8563771665917896358
686,SU61-BrowseCat2-Page,1330418879603,true,PT1022809473,200,OID,Abdecken,8563771665917881142
978,SU41-CustomerDetails-Page,1330418880118,true,PT3022809473,200,OIN,ordner,8563771665917896358
1773,SU11-SearchPhrase-Page,1330418879428,true,PT4022809473,200,WDK,49977,8563771665917865347
249,SU01-HomePage-Page,1330418880954,true,PT2022809484,200,WFI,ethernet,8600827866532024106
246,SU01-HomePage-Page,1330418881297,true,PT1022809483,200,WNO,48730,8563771665917881142
266,SU11-SearchPhrase-Page,1330418881489,true,PT2022809484,200,WFI,ethernet,PRODUCT_ID_NOT_FOUND
760,SU42-DeliveryAndBilling-Page,1330418881117,true,PT3022809473,200,OIN,ordner,8563771665917896358
733,SU11-SearchPhrase-Page,1330418882403,true,PT1022809483,200,WNO,48730,8563771665917881142
1304,SU43-Paiment-Page,1330418882130,true,PT3022809473,200,OIN,ordner,8563771665917896358
1174,SU12b-PickProduct-Page,1330418883860,true,PT2022809484,200,WFI,ethernet,PRODUCT_ID_NOT_FOUND
2835,SU12b-PickProduct-Page,1330418882912,true,PT4022809473,200,WDK,49977,8563771665917865347
778,SU31-AddToCart-Page,1330418885871,true,PT4022809473,200,WDK,49977,8563771665917865347
2076,SU12b-PickProduct-Page,1330418884806,true,PT1022809483,200,WNO,48730,8563771665917881142
501,SU31-AddToCart-Page,1330418886403,true,PT2022809484,200,WFI,ethernet,PRODUCT_ID_NOT_FOUND
2891,SU61-BrowseCat2-Page,1330418885521,true,PT3022809473,200,OIN,ordner,8563771665917896358
732,SU32-GoToCart-Page,1330418887734,true,PT2022809484,200,WFI,ethernet,PRODUCT_ID_NOT_FOUND
495,SU31-AddToCart-Page,1330418888437,true,PT1022809483,200,WNO,48730,8563771665917881142
703,SU32-GoToCart-Page,1330418888691,true,PT4022809473,200,WDK,49977,8563771665917865347
487,SU41-CustomerDetails-Page,1330418889214,true,PT2022809484,200,WFI,ethernet,PRODUCT_ID_NOT_FOUND
622,SU01-HomePage-Page,1330418889409,true,PT3022809484,200,WSW,2273879,8563771665917896358
472,SU32-GoToCart-Page,1330418890179,true,PT1022809483,200,WNO,48730,8563771665917881142
781,SU42-DeliveryAndBilling-Page,1330418890050,true,PT2022809484,200,WFI,ethernet,PRODUCT_ID_NOT_FOUND
549,SU41-CustomerDetails-Page,1330418890443,true,PT4022809473,200,WDK,49977,8563771665917865347
845,SU42-DeliveryAndBilling-Page,1330418891140,true,PT4022809473,200,WDK,49977,8563771665917865347
1517,SU43-Paiment-Page,1330418891168,true,PT2022809484,200,WFI,ethernet,PRODUCT_ID_NOT_FOUND
220,SU41-CustomerDetails-Page,1330418892492,true,PT1022809483,200,WNO,48730,8563771665917881142
2087,SU11-SearchPhrase-Page,1330418890840,true,PT3022809484,200,WSW,2273879,8563771665917896358
454,SU42-DeliveryAndBilling-Page,1330418893168,true,PT1022809483,200,WNO,48730,8563771665917881142
1880,SU12b-PickProduct-Page,1330418892996,true,PT3022809484,200,WSW,2273879,8563771665917896358
842,SU31-AddToCart-Page,1330418895352,true,PT3022809484,200,WSW,2273879,8563771665917896358
1655,SU43-Paiment-Page,1330418894996,true,PT4022809473,200,WDK,49977,8563771665917865347
1028,SU43-Paiment-Page,1330418895650,true,PT1022809483,200,WNO,48730,8563771665917881142
762,SU32-GoToCart-Page,1330418896637,true,PT3022809484,200,WSW,2273879,8563771665917896358
3672,SU61-BrowseCat2-Page,1330418894866,true,PT2022809484,200,WFI,ethernet,PRODUCT_ID_NOT_FOUND
678,SU41-CustomerDetails-Page,1330418898303,true,PT3022809484,200,WSW,2273879,8563771665917896358
793,SU61-BrowseCat2-Page,1330418898879,true,PT1022809483,200,WNO,48730,8563771665917881142
309,SU01-HomePage-Page,1330418899383,true,PT2022809483,200,MRU,<EOF>,PRODUCT_ID_NOT_FOUND
494,SU61-BrowseCat2-Page,1330418899791,true,PT2022809483,200,MRU,<EOF>,8645295307269003296
222,SU01-HomePage-Page,1330418900916,true,PT1022809485,200,FAB,jerrican,8563771665917881142
1153,SU42-DeliveryAndBilling-Page,1330418900218,true,PT3022809484,200,WSW,2273879,8563771665917896358
638,SU61-BrowseCat2-Page,1330418901626,true,PT4022809473,200,WDK,49977,8563771665917865347
273,SU01-HomePage-Page,1330418902292,true,PT4022809483,200,KEY,ladder,8563771665917865347
267,SU11-SearchPhrase-Page,1330418902531,true,PT1022809485,200,FAB,jerrican,8563771665917913844
1760,SU43-Paiment-Page,1330418901500,true,PT3022809484,200,WSW,2273879,8563771665917896358
1575,SU12b-PickProduct-Page,1330418902070,true,PT2022809483,200,MRU,<EOF>,8645295307269003296
639,SU11-SearchPhrase-Page,1330418903271,true,PT4022809483,200,KEY,ladder,8660117787514673247
679,SU61-BrowseCat2-Page,1330418904986,true,PT3022809484,200,WSW,2273879,8563771665917896358
1226,SU12b-PickProduct-Page,1330418905024,true,PT1022809485,200,FAB,jerrican,8563771665917913844
770,SU31-AddToCart-Page,1330418905798,true,PT2022809483,200,MRU,<EOF>,8645295307269003296
3748,SU12b-PickProduct-Page,1330418904175,true,PT4022809483,200,KEY,ladder,8660117787514673247
599,SU32-GoToCart-Page,1330418907332,true,PT2022809483,200,MRU,<EOF>,8645295307269003296
182,SU01-HomePage-Page,1330418907957,true,PT3022809483,200,KIE,Salt Winter,8563771665917896358
534,SU31-AddToCart-Page,1330418907896,true,PT1022809485,200,FAB,jerrican,8563771665917913844
272,SU41-CustomerDetails-Page,1330418908326,true,PT2022809483,200,MRU,<EOF>,8645295307269003296
134,SU11-SearchPhrase-Page,1330418909086,true,PT3022809483,200,KIE,Salt Winter,8660117787514689059
415,SU32-GoToCart-Page,1330418909623,true,PT1022809485,200,FAB,jerrican,8563771665917913844
1871,SU31-AddToCart-Page,1330418909212,true,PT4022809483,200,KEY,ladder,8660117787514673247
19,SU42-DeliveryAndBilling-Page,1330418911190,true,PT2022809483,200,MRU,<EOF>,8645295307269003296
161,SU41-CustomerDetails-Page,1330418911513,true,PT1022809485,200,FAB,jerrican,8563771665917913844
706,SU43-Paiment-Page,1330418911848,true,PT2022809483,200,MRU,<EOF>,8645295307269003296
1403,SU12b-PickProduct-Page,1330418911637,true,PT3022809483,200,KIE,Salt Winter,8660117787514689059
391,SU61-BrowseCat2-Page,1330418913065,true,PT3022809483,200,KIE,Salt Winter,8660117787514689059
413,SU42-DeliveryAndBilling-Page,1330418913500,true,PT1022809485,200,FAB,jerrican,8563771665917913844
1334,SU32-GoToCart-Page,1330418912664,true,PT4022809483,200,KEY,ladder,8660117787514673247
319,SU01-HomePage-Page,1330418914722,true,PT2022809484,200,MAF,SCOTCH,8645295307269003296
747,SU41-CustomerDetails-Page,1330418914854,true,PT4022809483,200,KEY,ladder,8660117787514673247
1676,SU43-Paiment-Page,1330418915368,true,PT1022809485,200,FAB,jerrican,8563771665917913844
300,SU01-HomePage-Page,1330418917095,true,PT3022809484,200,MCZ,671014,8660117787514689059
1529,SU11-SearchPhrase-Page,1330418915904,true,PT2022809484,200,MAF,SCOTCH,8519304225180883171
1195,SU11-SearchPhrase-Page,1330418918342,true,PT3022809484,200,MCZ,671014,8660117787514689059
1362,SU42-DeliveryAndBilling-Page,1330418918686,true,PT4022809483,200,KEY,ladder,8660117787514673247
723,SU12b-PickProduct-Page,1330418919586,true,PT3022809484,200,MCZ,671014,8660117787514689059
955,SU61-BrowseCat2-Page,1330418920201,true,PT1022809485,200,FAB,jerrican,8563771665917913844
269,SU01-HomePage-Page,1330418921272,true,PT1022809485,200,MHU,657178,8563771665917913844
396,SU31-AddToCart-Page,1330418921511,true,PT3022809484,200,MCZ,671014,8660117787514689059
384,SU11-SearchPhrase-Page,1330418921577,true,PT1022809485,200,MHU,657178,8563771665917913844
2872,SU12b-PickProduct-Page,1330418919265,true,PT2022809484,200,MAF,SCOTCH,8519304225180883171
1945,SU43-Paiment-Page,1330418921244,true,PT4022809483,200,KEY,ladder,8660117787514673247
171,SU32-GoToCart-Page,1330418923857,true,PT3022809484,200,MCZ,671014,8660117787514689059
17,SU41-CustomerDetails-Page,1330418924721,true,PT3022809484,200,MCZ,671014,8660117787514689059
48,SU42-DeliveryAndBilling-Page,1330418925008,true,PT3022809484,200,MCZ,671014,8660117787514689059
709,SU31-AddToCart-Page,1330418924514,true,PT2022809484,200,MAF,SCOTCH,8519304225180883171
2741,SU12b-PickProduct-Page,1330418923653,true,PT1022809485,200,MHU,657178,8563771665917913844
287,SU43-Paiment-Page,1330418926596,true,PT3022809484,200,MCZ,671014,8660117787514689059
414,SU61-BrowseCat2-Page,1330418926517,true,PT4022809483,200,KEY,ladder,8660117787514673247
1114,SU32-GoToCart-Page,1330418927031,true,PT2022809484,200,MAF,SCOTCH,8519304225180883171
558,SU31-AddToCart-Page,1330418928080,true,PT1022809485,200,MHU,657178,8563771665917913844
263,SU01-HomePage-Page,1330418929187,true,PT4022809485,200,MPL,105004,8660117787514673247
655,SU41-CustomerDetails-Page,1330418930180,true,PT2022809484,200,MAF,SCOTCH,8519304225180883171
755,SU42-DeliveryAndBilling-Page,1330418931059,true,PT2022809484,200,MAF,SCOTCH,8519304225180883171
513,SU32-GoToCart-Page,1330418931688,true,PT1022809485,200,MHU,657178,8563771665917913844
2576,SU61-BrowseCat2-Page,1330418930400,true,PT3022809484,200,MCZ,671014,8660117787514689059
210,SU41-CustomerDetails-Page,1330418934132,true,PT1022809485,200,MHU,657178,8563771665917913844
3483,SU11-SearchPhrase-Page,1330418931329,true,PT4022809485,200,MPL,105004,8660117787514673247
1005,SU43-Paiment-Page,1330418934027,true,PT2022809484,200,MAF,SCOTCH,8519304225180883171
308,SU01-HomePage-Page,1330418935000,true,PT3022809483,200,MSK,553127,8660117787514689059
871,SU11-SearchPhrase-Page,1330418935398,true,PT3022809483,200,MSK,553127,8660117787514689059
288,SU42-DeliveryAndBilling-Page,1330418936182,true,PT1022809485,200,MHU,657178,8563771665917913844
1979,SU12b-PickProduct-Page,1330418935090,true,PT4022809485,200,MPL,105004,8660117787514673247
803,SU12b-PickProduct-Page,1330418937007,true,PT3022809483,200,MSK,553127,8660117787514689059
636,SU43-Paiment-Page,1330418937545,true,PT1022809485,200,MHU,657178,8563771665917913844
772,SU31-AddToCart-Page,1330418937795,true,PT4022809485,200,MPL,105004,8660117787514673247
766,SU61-BrowseCat2-Page,1330418938193,true,PT2022809484,200,MAF,SCOTCH,8519304225180883171
978,SU31-AddToCart-Page,1330418938707,true,PT3022809483,200,MSK,553127,8660117787514689059
308,SU01-HomePage-Page,1330418939438,true,PT2022809485,200,OIB,urne,8519304225180883171
487,SU32-GoToCart-Page,1330418939384,true,PT4022809485,200,MPL,105004,8660117787514673247
757,SU32-GoToCart-Page,1330418940007,true,PT3022809483,200,MSK,553127,8660117787514689059
221,SU41-CustomerDetails-Page,1330418940659,true,PT4022809485,200,MPL,105004,8660117787514673247
317,SU41-CustomerDetails-Page,1330418942113,true,PT3022809483,200,MSK,553127,8660117787514689059
339,SU42-DeliveryAndBilling-Page,1330418942250,true,PT4022809485,200,MPL,105004,8660117787514673247
2540,SU11-SearchPhrase-Page,1330418940180,true,PT2022809485,200,OIB,urne,8563771665917876327
785,SU61-BrowseCat2-Page,1330418941988,true,PT1022809485,200,MHU,657178,8563771665917913844
247,SU01-HomePage-Page,1330418943843,true,PT1022809494,200,OID,kartonschneider,8563771665917913844
287,SU11-SearchPhrase-Page,1330418944124,true,PT1022809494,200,OID,kartonschneider,PRODUCT_ID_NOT_FOUND
601,SU42-DeliveryAndBilling-Page,1330418943882,true,PT3022809483,200,MSK,553127,8660117787514689059
1262,SU43-Paiment-Page,1330418944006,true,PT4022809485,200,MPL,105004,8660117787514673247
1560,SU12b-PickProduct-Page,1330418944261,true,PT2022809485,200,OIB,urne,8563771665917876327
1342,SU43-Paiment-Page,1330418944832,true,PT3022809483,200,MSK,553127,8660117787514689059
1244,SU12b-PickProduct-Page,1330418945174,true,PT1022809494,200,OID,kartonschneider,PRODUCT_ID_NOT_FOUND
656,SU31-AddToCart-Page,1330418946368,true,PT2022809485,200,OIB,urne,8563771665917876327
859,SU61-BrowseCat2-Page,1330418946463,true,PT4022809485,200,MPL,105004,8660117787514673247
466,SU01-HomePage-Page,1330418947462,true,PT4022809495,200,OIN,garderobe,8660117787514673247
469,SU32-GoToCart-Page,1330418948166,true,PT2022809485,200,OIB,urne,8563771665917876327
484,SU31-AddToCart-Page,1330418948766,true,PT1022809494,200,OID,kartonschneider,PRODUCT_ID_NOT_FOUND
1005,SU61-BrowseCat2-Page,1330418948896,true,PT3022809483,200,MSK,553127,8660117787514689059
1389,SU11-SearchPhrase-Page,1330418948767,true,PT4022809495,200,OIN,garderobe,8563771665917848378
222,SU41-CustomerDetails-Page,1330418950507,true,PT2022809485,200,OIB,urne,8563771665917876327
426,SU32-GoToCart-Page,1330418950478,true,PT1022809494,200,OID,kartonschneider,PRODUCT_ID_NOT_FOUND
201,SU41-CustomerDetails-Page,1330418951033,true,PT1022809494,200,OID,kartonschneider,PRODUCT_ID_NOT_FOUND
435,SU42-DeliveryAndBilling-Page,1330418951439,true,PT1022809494,200,OID,kartonschneider,PRODUCT_ID_NOT_FOUND
232,SU01-HomePage-Page,1330418952522,true,PT3022809496,200,WDK,26355,8660117787514689059
1737,SU12b-PickProduct-Page,1330418951701,true,PT4022809495,200,OIN,garderobe,8563771665917848378
1391,SU43-Paiment-Page,1330418952280,true,PT1022809494,200,OID,kartonschneider,PRODUCT_ID_NOT_FOUND
317,SU42-DeliveryAndBilling-Page,1330418953527,true,PT2022809485,200,OIB,urne,8563771665917876327
1213,SU11-SearchPhrase-Page,1330418953155,true,PT3022809496,200,WDK,26355,8660117787514689059
1608,SU43-Paiment-Page,1330418954764,true,PT2022809485,200,OIB,urne,8563771665917876327
1274,SU31-AddToCart-Page,1330418955401,true,PT4022809495,200,OIN,garderobe,8563771665917848378
1157,SU32-GoToCart-Page,1330418958065,true,PT4022809495,200,OIN,garderobe,8563771665917848378
1315,SU61-BrowseCat2-Page,1330418958801,true,PT2022809485,200,OIB,urne,8563771665917876327
1534,SU61-BrowseCat2-Page,1330418958627,true,PT1022809494,200,OID,kartonschneider,PRODUCT_ID_NOT_FOUND
903,SU41-CustomerDetails-Page,1330418959406,true,PT4022809495,200,OIN,garderobe,8563771665917848378
6313,SU12b-PickProduct-Page,1330418955451,true,PT3022809496,200,WDK,26355,8660117787514689059
218,SU01-HomePage-Page,1330418961657,true,PT1022809494,200,WFI,tuoli,PRODUCT_ID_NOT_FOUND
232,SU01-HomePage-Page,1330418962072,true,PT2022809496,200,WNO,tape,8563771665917876327
487,SU11-SearchPhrase-Page,1330418962670,true,PT2022809496,200,WNO,tape,8482248024566673224
1097,SU11-SearchPhrase-Page,1330418962517,true,PT1022809494,200,WFI,tuoli,8482248024566683510
1840,SU31-AddToCart-Page,1330418963033,true,PT3022809496,200,WDK,26355,8660117787514689059
922,SU42-DeliveryAndBilling-Page,1330418964857,true,PT4022809495,200,OIN,garderobe,8563771665917848378
722,SU32-GoToCart-Page,1330418965337,true,PT3022809496,200,WDK,26355,8660117787514689059
489,SU41-CustomerDetails-Page,1330418966698,true,PT3022809496,200,WDK,26355,8660117787514689059
3053,SU12b-PickProduct-Page,1330418964342,true,PT1022809494,200,WFI,tuoli,8482248024566683510
4201,SU12b-PickProduct-Page,1330418963711,true,PT2022809496,200,WNO,tape,8482248024566673224
651,SU31-AddToCart-Page,1330418967513,true,PT1022809494,200,WFI,tuoli,8482248024566683510
1886,SU43-Paiment-Page,1330418967220,true,PT4022809495,200,OIN,garderobe,8563771665917848378
610,SU42-DeliveryAndBilling-Page,1330418968699,true,PT3022809496,200,WDK,26355,8660117787514689059
881,SU32-GoToCart-Page,1330418968882,true,PT1022809494,200,WFI,tuoli,8482248024566683510
2540,SU31-AddToCart-Page,1330418968474,true,PT2022809496,200,WNO,tape,8482248024566673224
1378,SU43-Paiment-Page,1330418970048,true,PT3022809496,200,WDK,26355,8660117787514689059
496,SU41-CustomerDetails-Page,1330418971420,true,PT1022809494,200,WFI,tuoli,8482248024566683510
420,SU32-GoToCart-Page,1330418972544,true,PT2022809496,200,WNO,tape,8482248024566673224
953,SU61-BrowseCat2-Page,1330418973016,true,PT4022809495,200,OIN,garderobe,8563771665917848378
552,SU42-DeliveryAndBilling-Page,1330418973626,true,PT1022809494,200,WFI,tuoli,8482248024566683510
187,SU41-CustomerDetails-Page,1330418974117,true,PT2022809496,200,WNO,tape,8482248024566673224
318,SU42-DeliveryAndBilling-Page,1330418974599,true,PT2022809496,200,WNO,tape,8482248024566673224
310,SU01-HomePage-Page,1330418974663,true,PT4022809494,200,WSW,38198,8563771665917848378
632,SU61-BrowseCat2-Page,1330418975179,true,PT3022809496,200,WDK,26355,8660117787514689059
955,SU43-Paiment-Page,1330418974938,true,PT1022809494,200,WFI,tuoli,8482248024566683510
1025,SU11-SearchPhrase-Page,1330418975670,true,PT4022809494,200,WSW,38198,8563771665917848378
329,SU01-HomePage-Page,1330418976495,true,PT3022809493,200,MRU,<EOF>,8660117787514689059
1136,SU43-Paiment-Page,1330418976358,true,PT2022809496,200,WNO,tape,8482248024566673224
494,SU61-BrowseCat2-Page,1330418977171,true,PT3022809493,200,MRU,<EOF>,8645295307269004933
1997,SU12b-PickProduct-Page,1330418977375,true,PT4022809494,200,WSW,38198,8563771665917848378
708,SU61-BrowseCat2-Page,1330418978784,true,PT1022809494,200,WFI,tuoli,8482248024566683510
211,SU01-HomePage-Page,1330418980482,true,PT1022809496,200,FAB,double face,8482248024566683510
660,SU31-AddToCart-Page,1330418980131,true,PT4022809494,200,WSW,38198,8563771665917848378
2190,SU12b-PickProduct-Page,1330418979323,true,PT3022809493,200,MRU,<EOF>,8645295307269004933
789,SU11-SearchPhrase-Page,1330418980991,true,PT1022809496,200,FAB,double face,8563771665917891556
677,SU31-AddToCart-Page,1330418981576,true,PT3022809493,200,MRU,<EOF>,8645295307269004933
